,rating,review_text,title;;
"2,['4.0 out of 5 stars'],""[""""This came out somewhat darker than I had anticipated";" on my lips it's almost more black than violet. I still love it, but was hoping for more of a purple hue than the deep red/black it comes out as. However it lasts all day like it should, the only noticeable wear is the inside of my lips and the corners.""""]"",['Color is very intense']";
"3,['3.0 out of 5 stars'],""['This is a completely different color than it says, but I like the brand. I’d get the brand again but never this color.']"",['Meh']";;
"4,['5.0 out of 5 stars'],""[""""This is a very good liquid lipstick.  It applies very easily with the brush, and at first goes on dark.  After dabbing it off with tissue, it leaves a semi-deep plum color that is tasteless, and odorless.  My lips usually get dry and need chapstick but I have worn this lipstick for 5 hours straight and it's still on.  I've eaten lunch, drunk liquids and even licked my lips and it's still visible though not as much as before.  It does wear off some during the day but it's easy to re-apply."""", """"I'm usually not much on lipstick but I like this one because after it's on I can't tell I'm wearing any and my lips are soft. My husband really liked seeing it on my lips and complimented how nice it looked - which is very rare for him to do.""""]"",""[""""L'Oreal Paris Cosmetics Infallible Pro-Matte Liquid Lipstick""""]""";;
"5,['5.0 out of 5 stars'],""['Absolutely love this lip color and formula. When first applying it’s very tacky and your lips stick together for a while, but once it dries down it sticks like no other liquid lipstick has sticked to my lips. I have owned brands like Kylie, Anastasia Beverly Hills, you name it and I prefer this over anything high end. It’s also very comfortable on the skin. Did I mention it’s super affordable !!']"",['Absolutely love this lip color and formula']";;
"6,['2.0 out of 5 stars'],""['This is so bad as to be comical...almost. It gets high ranks for color - the color is very true and that is about all the good I\'m able to find about this product. It\'s sloppy and prone to problems when applying...it emphasizes every small wrinkle so women over 30 should avoid this like the plague. Worse, it """"stains"""" and is hard to remove and impossible to correct. Do NOT even think about testing this out prior to work or any type of outing - pick a day when you can stay home if needed. No no no no']"",""[""""No - just don't""""]""";;
"7,['5.0 out of 5 stars'],""['The color is amazing--nice, thick, matte pigment. And a great hue.', 'But the applicator needs practice: every slight imperfection in the application shows immediately and strongly.']"",['Best lipstick out there--hollywood look!']";;
8,['5.0 out of 5 stars'],['🔥🔥🔥'],['Five Stars'];;
"9,['2.0 out of 5 stars'],""[""""Misread and thought I ordered a gloss. The matte version of this lipstick goes on nice, but then becomes dry and sticky. I don't like it.""""]"",['Sticky lips']";;
"0,['5.0 out of 5 stars'],""[""""I love this liquid lipstick! It's definitely matte so sometimes it tends to be drying, which I just lightly dab some chapstick over it. It holds up really well though. I wish I took a picture of me after thanksgiving with it on. There was some fading, but nothing too noticeable. I also put two pics, one with outside lighting and the other with inside lighting. It's more orange than I expected, but I get that with almost every lipstick that's close to this shade. So it doesn't bother me.""""]"",['I love it!']";;
"1,['2.0 out of 5 stars'],""[""""So dark and it's like an ashy mauve""""]"",['Not what you think']";;
"0,['5.0 out of 5 stars'],""[""""Wonderful lipstick! Goes on smooth and is sticky at first, but dries completely after 5 mins or so. Once it's dry it stays put. I slept in it and it was still perfect in the morning. I got the darkest shade, 70% yum.""""]"",['Highly recommend']";;
"1,['1.0 out of 5 stars'],""['Bittersweet—more bitter than...the arm models did not help it looks grey not chocolate and it’s very tacky, takes a long time to dry then it feels very dry. Very disappointing :(']"",['Bittersweet—more bitter than...']";;
"2,['1.0 out of 5 stars'],""['Dose of Coco color is sooooo awful. It is nothing like the picture, way lighter than it shows and maybe a little grayish? Really disappointed because the smell is so good! I think if you buy the darker colors, they would probably be ok, but this one is absolutely terrible.']"",['Color is way off from the picture']";;
3,['4.0 out of 5 stars'],['Ordering makeup online is always a gamble on the color. While I love the formula and scent this color did not work perfectly for me. I have medium skin with yellow undertones and this shade reads a little grey on me. I have been able to make it work by blending other shades with it to adjust the tone. I would definitely recommend this product with the advice to be cautious of how some shade may be hard to judge online.'],['While I love the formula and scent this color did not work ...'];;
"4,['1.0 out of 5 stars'],""['Really disappointed that I can’t exchabge this for another color. The pictures make Dose of acocoa look more pink toned, but in person it’s a light, grayish toned nude that washes me out. I have another shade that I like and the formula is great. Next time I’ll order from Ulta where I can return if needed. Waste of money :-/']"",['Hate the color but the formula is good.']";;
5,['5.0 out of 5 stars'],['I absolutely love the matte Yum lipstick!!! A beautiful color!!!'],['Yum lipstick'];;
"6,['1.0 out of 5 stars'],""['I read and re-read all the reviews and STILL I went for it. No no no, don\'t do it. Clearly the Dose of Cocoa is horrible and gray so I confidently selected Box O Chocolate for my olive-complexion medium skin tone. And fail: it\'s gray/blue/purple. My bf took one look at me and said """"Are you ok? Are you dead? Why are your lips blue?"""" When I couldn\'t get it to wash off later, he said, """"Your lips are scaring me."""" That\'s a grown-ass man straight-up SKEERED! Color aside, I have other matte long-wear wand colors and it\'s true that this one is sticky and takes way longer to dry than others. I put it on at the office and it was about 2 hours before I felt like I could take a sip of coffee without it coming off. But once it (eventually) dried, it was STUCK. Like, 2-days stuck. Thanks goodness it came in on Halloween so I used that as my excuse for looking like a corpse all day. ¯\\_(ツ)_/¯']"",['Corpse bride']";;
"7,['4.0 out of 5 stars'],""['It’s tacky at first but drys very matte. :) I like it but it want the color I expected. Since my complication doesn’t do very well with nudes I had to add a little layer of red to make it a little more pink. Even mixed in with a cream lipstick it drys down matte which was nice to find out ^^', 'I hope this review was helpful ✌🏼']"",['It smells bomb >.<']";;
"8,['3.0 out of 5 stars'],""['price - ok value for the product', 'Pros - smells like chocolate, sponge applicator is easy to use and keeps things where you want them, but it is a bit wide so sometimes it can get goopy with the reinsertion. Not too drying.', 'Neutrals - goes on matte and is pretty opaque. has decent staying power - i wear a mask at work all day and at the end of the day when I take off my makeup, I still have some left.', """"Cons - I got the lighter color and with my coloring, my colleague told me I looked cyanotic (blue...). I did use another shade over it so maybe that's what gave it the weird color appearance. I have light to medium skin with slight yellow undertones. My lips are pink to mauve."""", """"I don't know if I would buy it without trying it on first next time.""""]"",""[""""smells great, goes on matte, doesn't dry out lips, but careful with the shading.""""]""";;
"9,['5.0 out of 5 stars'],""[""""I woke up one morning and went to brush my teeth, I thought, wow, my lips look great! The lipstick was still going strong and looked fabulous. So when they say long wearing, they're not kidding!""""]"",['my lips look great! The lipstick was still going strong and looked ...']";;
"0,['2.0 out of 5 stars'],""[""""The color chart does not really represent what you get. The one I ordered looked to have a pink tint to it but looks different once applied. I wasn't a big fan of the color. It literally took the pink out of my lips and basically made my lips nude. It's not a horrible look, but different than I am used to."""", """"It does have a chocolate scent that smells nice, but it doesn't really last the day (the scent). The color does last, except when eating a drinking, it will fade away."""", 'Additionally, I felt that this lipstick made my lips dry out a bit.', """"While I don't think it's a terrible product, I wouldn't buy again.""""]"",['More nude than expected']";;
"1,['1.0 out of 5 stars'],""['First of all, there was no scent of chocolate at all.  The color was called """"Yum"""" and supposed to be dark but almost with a redish tint";" it was almost black in color with no hint of any color other than Halloween ghoulish dark black.', 'I will say that the color is almost like a tint...after trying it on once, it was hard to get off and stained my lips.', 'Great idea for a lip gloss - I was excited to try this, but feel that it was a waste of money. I should have listened to the other reviews!']"",['Colors are WAY off!']";
"2,['5.0 out of 5 stars'],""[""""Love this line. I've purchased two colors and will be buying a third one. Goes on smooth and lasts! I've worn it for 8+hours. I often forget I'm wearing it. Not sticky and does not rub off. Highly recommend to others.""""]"",['Love This Line!']";;
"3,['4.0 out of 5 stars'],""[""""I'm divided:"""", 'It really is long wear: I went to a party, had drinks and food, and once back home just realized that was still lipstick in my lips! Amazing. The chocolate aroma is also good, last just a few minutes and I think it is good, otherwise it would be overwhelming.', """"But... I was expecting a little more color, more pink tone, but it is gray-ish. To reach the color I was looking for I had to mix with my MAC. I'm blonde, fair skin.""""]"",""['Seriously long wear. Color half pale pink, half grey.']""";;
"4,['4.0 out of 5 stars'],""[""""I loved the smell of this lipstick and it lasts a very long time with easy application. I wish the color was a little bit lighter though for my skin. I'm super pale so it looks a little goth but no one minds in my office . I will get the lighter version (I got Box O Chocolates and I think it will look more neutral on someone more olive toned).""""]"",['Smells like milk chocolate- Lasts for a long time!']";;
"5,['5.0 out of 5 stars'],""[""""I bought into the hype of Lip Sense, but it didn't work for me, the alcohol in the product burned my lips, and the color cracked on my lines... BUT THIS STUFF is amazing! I goes on silky smooth and creamy and the chocolate scent is so nice! it takes about a minute to dry down, but when it does buddy, that stuff doesn't move. It  stays silky and even in color basically until you take it off, and it's 1/4 the price of most other long wear lip colors!""""]"",['these are the best long-wear lip colors!']";;
"6,['4.0 out of 5 stars'],['The smell of this is a-ma-zing! I love how good it looks on me. Though I do reccommend buying a darker shade for people with lighter skin because I do have a different chocolate scented lipstick with the “Dose of Chocolate” color and it blends in with my skin all too well and made me look like I was dead xD But otherwise I got the “70% Yum” and it looked better in person than in photo!'],""['For people with lighter skin, buy a darker color!']""";;
"7,['5.0 out of 5 stars'],""['This this stuff is ….!  I have paid for way more to get this quality for the lips (remember what Reese Witherspoon said in her comedy movie) """"You can never do enough to draw attention to the lips"""")...this stays and stays through out what happens.  A bit drying, true, but a small price to pay.']"",['OK LADIES']";;
"8,['4.0 out of 5 stars'],""[""""it was a little lighter in person than it seemed from the pictures. The scent is heavenly (like real cocoa), and I've been known to reapply just to get a whiff of the chocolate smell.""""]"",['lovely smell']";;
"9,['1.0 out of 5 stars'],""[""""Was supposed to taste like chocolate.  It smells like chocolate coming out of the tube but that's where it ends.  It's also sticky.  Jane used to make chocolate lipstick that tasted like chocolate the whole time you had it on.  This is a major fail if it was an attempt at that.""""]"",['Major disappointment']";;
"0,['1.0 out of 5 stars'],""['Did not dry down, was sticky all day. It smelled good though.']"",""[""""Doesn't dry down""""]""";;
"1,['1.0 out of 5 stars'],""[""""Mud on your lips. If you're in a play and wish to look as if you're dying then A Dose of Cocoa is the shade for you. Has the worst texture ever. Like putting mud on your lips and letting it dry. I always have 20 lipsticks on hand and this is the WORST lipstick I've ever had. Threw it in the garbage 5 minutes after receiving. Doesn't even smell like cocoa.""""]"",['Dry as Death Valley']";;
"2,['3.0 out of 5 stars'],""[""""So I ordered 2 of the Les Chocolate lipsticks: Candyman and Box o' chocolates.  First let me just say that the smell is amazing on both, like really yummy hot chocolate.  The applicator is like a wide doe foot with a hole in the middle to hold product.  It goes on like a very opaque gel formula no patchiness at all.  The problem is really with the colors.  Candyman is supposed to be a nude pink, however it went on looking like the exact same color as my skin tone and looked like death.  Box o chocolates is somewhat better as it is more a cooler nude, but be sure to wear a slightly more brown lip liner otherwise it can skew a bit gray.  It would be really nice if they had a more medium toned brown instead of 5 very light barely there nudes and 1 deep dark chocolate.""""]"",['awful color']";;
"3,['1.0 out of 5 stars'],""[""""This is horrible.  I just received and tried and am processing a return immediately.  It looks like I have chalk on my lips.  It's sticky too.  I can't believe it received any good reviews.""""]"",['Ok if you want to look like a zombie.']";;
"4,['3.0 out of 5 stars'],""[""""It stays on for a long time. You also need makeup remover cloths to remove it. This color wasn't for me, as I'm fair skinned. It made me look bad. It's hard to tell what looks good these days.""""]"",""[""""It's darker on the lips and stays on 24/7""""]""";;
"5,['5.0 out of 5 stars'],""['Love this shade!!  Lasts and lasts!!  This shade has hints of violet, gray, brown.  PERFECT for those of us that have that LATINA NATURAL TAN.']"",['Requires ATTITUDE.  Bittersweet']";;
"6,['2.0 out of 5 stars'],""['The lipgloss is very longwearing, I just bought the wrong shade. This color is a lot more purple than pink. In the bottle it looks like a beautiful, soft neutral pink. Nope. It looks purple on me. It is a beautiful shade, just not for me.']"",['Color in the bottle not exactly what I thought.']";;
"7,['1.0 out of 5 stars'],""['Do not buy these! They look like chalk! I was so excited to see the different colors displayed on different skin types, it was all a lie – I wasted a good $24 thinking I knew what I was getting, don’t make the same mistake! Mine -candy man, box of chocolates, and dose of coco - all look like chalk and I am a pale white female - super upset.']"",['Do not buy these!']";;
"8,['1.0 out of 5 stars'],""['While the shade look pretty on the model’s arm, it looked awful once I applied it, and looked nothing like the picture! This product is a big no for me. I also got this liquid lipstick in the shade “sweet tooth”, and once again, it was a flop, the color in the picture is very misleading as the shades have a grayish tint once applied on the lips. I’m better off sticking to the Bare Minerals Gen Nude liquid lipsticks than this.']"",['Save Your Money!!!']";;
"9,['5.0 out of 5 stars'],""['Omg I just love it, I ordered the box o chocolate and was beautiful!!!!!! but if you are dark skin would not recommended to you it would look good in light skin colors, totally recomended']"",['I love it!']";;
"0,['5.0 out of 5 stars'],""['Stays on really well but the first one came without any seal, received another one still no seal but tried it any way.  Really dark almost goth.']"",['Stays on']";;
"1,['3.0 out of 5 stars'],""['Pros: Yummy chocolate smell with a pretty, dusty rose color.', 'Cons: Icky, sticky unpleasant feel, even after it dries. I will not use it again for that reason.']"",""['Yummy chocolate smell with a pretty, dusty rose color']""";;
2,['2.0 out of 5 stars'],['yes to the formulae no to all the shades they r not meant for warm or dark skin tones n they r not chocolaty. very cool toned n looks greyish on you. Unflattering'],['very cool toned n looks greyish on you'];;
3,['1.0 out of 5 stars'],['This product is horrible sticky like glue and all the colors look the same. Not worth your money.:('],['Daymare'];;
"4,['4.0 out of 5 stars'],""[""""I love the scent of these liquid lipsticks - they smell like a delicious chocolate pudding. When I saw this shade (70% Yum) in images and online, I assumed that the color would be a deep brown-red, but the color is quite literally pure chocolate brown. I would have loved for it to be a little more red, but it's definitely a unique color and great for fall.""""]"",['Lovely - But Very Brown']";;
"5,['1.0 out of 5 stars'],""[""""After reading plenty of reviews online stating that the shades of this line of liquid lipstick were not flattering, I still convinced myself to try it out. Chocolate scented? I couldn't resist. Word of caution. Save your money. It smells great and stays on. Not happy with the deceiving photos of shades. Does not look as advertised.""""]"",['Horrible shades']";;
"6,['1.0 out of 5 stars'],""['After looking at the pics from some of the other AA ladies, I thought this shade would look nice on me.  This looked and felt awful!!']"",['Not For Me']";;
7,['5.0 out of 5 stars'],['I love this lipstick! And it stays on all day for me without drying out my lips.'],['Awesome!!'];;
"8,['5.0 out of 5 stars'],""['Love the product, love the chocolate, goes on very easy and lasts']"",['Great']";;
9,['5.0 out of 5 stars'],['Smells great. Feels nice going on. Good coverage. So far staying put really well.'],['Could use a gloss or balm over it.'];;
0,['5.0 out of 5 stars'],['This color is so beautiful and it stayed on for a full 8 hours; I had lunch drank all day and it was still going strong;'],['It smells like chocolate and is extremely long wearing 😍']
1,['5.0 out of 5 stars'],['Awesome product! The smell on this line is incredible just like the durability. Good luck taking it off :)'],['Love it'];;
2,['3.0 out of 5 stars'],['It feels sticky when you wear it so it kinda drove me nuts.'],['Ok'];;
"3,['3.0 out of 5 stars'],""['This lipstick is very drying, even with an undercoat of """"Baby Lips"""" before adding it on top. It lasts super long and the taste of it is slightly discouraging. It tastes like very strong chocolate. The color stays very much the same. I don\'t plan on repurchasing it.']"",""[""""L'Oreal Infallable Chocolats lipstick""""]""";;
"4,['5.0 out of 5 stars'],""['Love the smell of Chocolate, and the color is pretty!']"",['Five Stars']";;
5,['1.0 out of 5 stars'],['Sticky. Awful coverage. I wish I could return'],['Don’t waste your money'];;
6,['3.0 out of 5 stars'],['Goes on smoothly. The color I bought was too light.'],['Check the colors in store'];;
7,['1.0 out of 5 stars'],['I am super disappointed with this lip product. The colors are WAY lighter in real life than in the pictures. The texture is a miss also. I threw it away.'],['Terrible product'];;
"8,['1.0 out of 5 stars'],""[""""Smells great, weird color. Don't waste your money.""""]"",['Weird']";;
9,['5.0 out of 5 stars'],['Absolute best nude matte liquid lipsticks ever!'],['The best'];;
0,['1.0 out of 5 stars'],['Like clay'],['Sticky'];;
1,['1.0 out of 5 stars'],['Item arrived opened and used.'],['Used Product.'];;
"2,['2.0 out of 5 stars'],""[""""The color Bittersweet looks darker in the photo promotion. When I received the lipstick in the mail, I was surprised how grey the color was. It looked HIDEOUS with my olive complexion. You know when your lips look dry and sickly? Well, that's the color you're going to find in this lipstick.""""]"",['GREY UNDERTONES']";;
"3,['5.0 out of 5 stars'],""['Smells like chocolate truffles, goes on smooth and stays put on me for over 24 hours.  Encouraging everyone I know to buy this!']"",['Staying power like no other']";;
4,['3.0 out of 5 stars'],['Stays on like you wouldn’t believe. Only reason it’s a 3 star for me is because the shades are too dark for my skin tone.'],['Believe the advertising'];;
5,['5.0 out of 5 stars'],['Great lip wear'],['Stays on all day'];;
"6,['3.0 out of 5 stars'],""['Love the color, but it’s sticky even after been on for a while']"",['It’s sticky']";;
7,['3.0 out of 5 stars'],['Looks nothing like the color shown. Smells great !'],['Color is off'];;
8,['5.0 out of 5 stars'],['This color is so dramatic and beautiful! It lasts FOREVER!!! I LOVE IT!!!!'],['This color!'];;
9,['1.0 out of 5 stars'],['Same color as lips - totally washed me out'],['Color is terrible'];;
0,['5.0 out of 5 stars'],['Best color ever!!'],['Great matte nude lipstick'];;
1,['5.0 out of 5 stars'],['Gorgeous pinkish nude and smells gorgeous too!'],['Very Happy with Purchase'];;
2,['5.0 out of 5 stars'],['Nice color'],['Looks good'];;
3,['3.0 out of 5 stars'],['Couldn’t even scrub it off !!!'],['Drying'];;
"4,['2.0 out of 5 stars'],""[""""Great smell, color didn't match on-line swatches, not much pink. Still worked for me,  but wasn't what I hoped for.  Very sticky, was annoying all day.  Won't repurchase.""""]"",['Could have been']";;
5,['3.0 out of 5 stars'],['it is kind of sticky and I cant stand the smell but I do love to wear them once the stickiness isnt so bad or sometimes goes away completely and the smell goes away'],['liquid lip'];;
6,['3.0 out of 5 stars'],['the color is very gray'],['Three Stars'];;
"7,['1.0 out of 5 stars'],""['brush is the worst, ends up looking like a camel hoof the way lip color brushes do. I dont recommend']"",""['brush is the worst, ends up looking like a camel hoof the ...']""";;
"8,['5.0 out of 5 stars'],""['Amazing!!! Great scent, lasting power and feel! I wear it almost everyday!']"",['Awesome!']";;
9,['4.0 out of 5 stars'],['Very dark!'],['Four Stars'];;
0,['2.0 out of 5 stars'],['color is extremely pale'],['Two Stars'];;
1,['5.0 out of 5 stars'],['Ok product I have two so far the colors r so good and omg the smell is delicious when they dry down the smell is gone but I’m still a fan'],['Infallible L’Oreal'];;
2,['5.0 out of 5 stars'],['Smells amazing and looks very nice. Lasts a decent amount of time!'],['Smells great'];;
3,['5.0 out of 5 stars'],['Exactly the right color'],['Love'];;
4,['5.0 out of 5 stars'],['beautiful color choclate smell mostrising'],['nice color'];;
"5,['1.0 out of 5 stars'],""['Color wasn’t what I thought it would be. Chalky and super dry, even for a matte']"",['Color was not what I expected']";;
"6,['2.0 out of 5 stars'],""[""""Didn't like the color on me. Great scent though!""""]"",""[""""It's ok!""""]""";;
7,['5.0 out of 5 stars'],['My favorite lipstick! It lasts all day!'],['Awesome'];;
"8,['1.0 out of 5 stars'],""[""""The color is nude almost matches my skin, it looks like I have foundation on lips. I'm really disappointed!!""""]"",['UGLY!!']";;
9,['1.0 out of 5 stars'],['Made my lips look green!'],['Color depiction not accurate.'];;
0,['1.0 out of 5 stars'],['Did not like the shade. Its drying to the lips.'],['Disappointed'];;
1,['5.0 out of 5 stars'],['This lipstick smells great! Nice shades too! I even use it as an eye shadow!'],['Five Stars'];;
2,['5.0 out of 5 stars'],['Smells amazing!! Goes in smooth and pigmented.'],['Five Stars'];;
"3,['2.0 out of 5 stars'],""[""""Weird color, makes you look like you don't have lips""""]"",""[""""Didn't like the color""""]""";;
"4,['1.0 out of 5 stars'],""[""""I've used products like this in the past and thought I'd try one again.  What a huge mistake!  Candy Man was supposed to be pink but it's this gross grey-tan color.  It was also so sticky past the time it should have been well and truly dry that I had to make an effort to pull my lip apart to talk.  Never again.""""]"",['Candy Man was not pink but a gross grey-tan and sticky talking was hard!']";;
5,['1.0 out of 5 stars'],['Definitely not like how it is on the model.  Waste of money'],['Bummer'];;
6,['5.0 out of 5 stars'],['So pretty! Hard to get off but that’s what I like'],['Smooth!'];;
7,['3.0 out of 5 stars'],['Tiene durabilidad pero es un poco pegajoso'],['Es buen producto'];;
8,['5.0 out of 5 stars'],['Actually wat i was hoping for'],['Loved it !'];;
9,['4.0 out of 5 stars'],['I loved it!'],['Four Stars'];;
0,['1.0 out of 5 stars'],['Dose of cocoa is NOTHING like the photo. Very disappointing'],['Don’t trust the pictures'];;
1,['2.0 out of 5 stars'],['Sticky and not meany colors to pick from'],['Lipstick'];;
2,['5.0 out of 5 stars'],['Me encanto'],['Sexy'];;
3,['5.0 out of 5 stars'],['Half of these girls did not pick right color for their skin. Not everyone looks great in the new nude look! Makes the look washed out. They need to use color chart to pick more vibrant color and try smiling when you take selfie makes big difference!'],['Chose to suit your skin type'];;
4,['5.0 out of 5 stars'],['Nice color and great staying power.  It really does last all day.  Happy with purchase.  Thanks for fast delivery.'],['Five Stars'];;
5,['5.0 out of 5 stars'],['Love. Stays on so well. Forget it was supposed to smell good and was pleasantly surprised with how great it smelled.'],['STAYS ON'];;
"6,['2.0 out of 5 stars'],""[""""I got the color Bittersweet and it's a great grey-ed out chocolate brown on me and does genuinely smell like chocolate, but I cannot stand the formula of this lipstick. It's super thick like a mousse, feels thick and heavy going on and takes forever to dry down even with a thin layer. And even then it remains vaguely tacky like I have glue or something on my lips unless I take it off. It's gross."""", """"Also, it's a nightmare to get off! I wear one of the most bulletproof mascaras ever (Kiss Me Heroine) that will literally stand up in the ocean and when I'm dripping sweat while working outside in the dead of summer without budging (and I mean that, I've worn it in those instances multiple times). My cleansing oil will take that mascara right off with a little light massaging. This lipstick? It took THREE rounds of my cleansing oil to get it off and I was practically scrubbing with a damn cotton pad the last time."""", """"Loreal needs to re-evaluate the formula on these things or something because it's terrible right now.""""]"",""[""""Bittersweet is lovely, but the formula SUCKS and it's hard to get off""""]""";;
"7,['4.0 out of 5 stars'],""['I got this in the color Dose of Cocoa. I love the applicator. It makes putting this lip color on a breeze. It holds just the perfect amount of product. It is very long lasting. I have a hard time getting it off. It does not want to leave. It does not dry down all the way. It stays at a slightly tacky level, but doesn’t come off on my coffee cup, despite the tackiness. I do start getting some minimal transfer around 6 hours after I apply it. It starts wearing off from the center of the lips and starts oooking a little dry after about 6 hours. (Photo is at the 8 hour mark.) This is more of a fall/winter color for me. It does smell like chocolate. It does not taste like chocolate, or even a little sweet.']"",['Smells Like Chocolate']";;
"8,['4.0 out of 5 stars'],""['I got this lip gloss for my wife. The color is great on her. The applicator stick is a little bit awkward and you may need some time to get used to it to apply it perfectly. My wife loves that it really does last. It absorbs well into lips and leaves her feeling moisturized with long lasting color. The only downside is that it feels pretty sticky when you just apply it. It goes away in about a hour or so, but is somewhat bothersome. Other than that this is a great color, my wife is very pleased.']"",""['Great lipstick, a little difficult to apply.']""";;
"9,['5.0 out of 5 stars'],""[""""This is a stunning, full coverage, budge proof lipstick. Great color payoff, and wand is shaped perfectly so you don't have to wear liner. Don't agree with the comments about the wand and hard to apply. It's fab.""""]"",['Tati made me do it!']";;
"0,['2.0 out of 5 stars'],""['Oooh this smells like chocolate!!! I want to wear it! First off, the light brown color looks awful on my skin. I look rather dead. It goes great with the circles under my eyes in the morning. If you are not a woman of color, I’d stay away from this one, even though it smells delish. On top of that, a few minutes after applying, my lips felt terribly dry. Not for me! Two stars for the great scent.']"",['Smells fantastic!']";;
"1,['5.0 out of 5 stars'],""[""""Yes, this lip gloss really does smell (and taste?) like chocolate. Like mocha, really. And I love the coverage. This shade is a versatile, soft nude that glides on soft and true. And unlike many long-wear glosses, this doesn't dry out your lips and chap them. For me, the color wears from breakfast to lunch, and doesn't leave my lips feeling parched. No complaints...I've already used most of this, and plan on ordering more.""""]"",""['Soft, moisturizing color']""";;
"2,['4.0 out of 5 stars'],""['Who wouldn’t love something with the scent of chocolate? I received color # 842 (candyman) .The color has a slight lilac undertone.', 'The angled, flame-shaped applicator makes application easy once you get the hang of it. The tip works like a lip liner. The color goes on smoothly and dries to a matte finish.  It is long-lasting and doesn’t wipe off. However, although it looks perfectly dry, I did find it a little sticky for some reason.  Maybe just me.']"",""[""""L'Oreal Paris Cosmetics Infallible Pro Matte (candyman)""""]""";;
3,['4.0 out of 5 stars'],['This lip gloss smells like Chocolate but does not taste like it. It has a matte look that still has just a touch of shine. The color is a light mauve/purple. It does not work for me so much but looked better on my daughter who has fairer skin. It stayed on longer than typical shiny gloss.'],['A nice matte finish'];;
4,['2.0 out of 5 stars'],['Nice color but definitely NOT an all day wear. Not even a half day wear. When it feathers off your lip in pieces it makes you look like you were eating chocolate.'],['NOT ALL DAY WEAR'];;
"5,['3.0 out of 5 stars'],""['The vulva-shaped wand pad is not easy to precisely color your lips, but it can be slapped on. It feels a little dry going on and this color is very faint.']"",['Faint Color']";;
"6,['1.0 out of 5 stars'],""[""""Won't dry like it's supposed to. Its very tacky""""]"",""[""""Doesn't dry""""]""";;
7,['1.0 out of 5 stars'],['was not sealed and smelled strong like perfume'],['fake'];;
8,['1.0 out of 5 stars'],['Absolutely terrible color!!!! I looked dead or like I had hypothermia!!!!!!! I got the cocoa and the chocolate. Both were awful!!!! DO NOT PURCHASE!!!!'],['If you wanna look dead and are going for a MORBID look.'];;
9,['4.0 out of 5 stars'],['I need different colors to be sure about the product. But the smell is delicious.'],['Four Stars'];;
0,['1.0 out of 5 stars'],['More of a postmortem grey. Looks great on the models arm but like hell on my lips. I’m 43 and this is not cute. Smells good though.'],['Dose of cocoa sucks'];;
"1,['4.0 out of 5 stars'],""['This lip color smells GREAT, has nice packaging and applicator wand, it goes on smoothly, and covers in one coat to an all-day finish. This shade, however,  """"dose of cocoa"""" simply isn\'t that flattering.  I see that another reviewer called this color a """"post mortem gray"""". Sadly,  that\'s pretty accurate. I purchased other colors from Walmart, and honestly the product is really good. It could just be that a few of the shades are off the mark.']"",""['Reconsider """"dose of cocoa""""']""";;
"2,['5.0 out of 5 stars'],""['9am: Lipstick on. Mmmm smells good. Time to go to the Grand Canyon for an overnight trip!', """"12pm: Arrive at Grand Canyon. Ick. Don't feel so great. Lips still lookin' good."""", '12:30: Ice cream will help. Bathrooms warn of rattlesnakes. Also I am definitely sick. Lips made it through the ice cream okay.', """"12:30-3: Tour Grand Canyon, Do Skywalk, Almost vom. Maybe due to heights, maybe due to sickness. Unclear. Also now I'm shaking also possibly due to heights."""", '3pm: Check into hotel room and immediately collapse on bed with cold rag on head. Possibly running fever.', '3-6: Sleep. Re-wet rag, apply to face, repeat. Lips still holding on. Definitely have fever.', '6-6:05: Eat a bite of food. Vomit. Clean face and teeth.', """"6:05-6:30: Try to eat some mashed potatoes with dinner. Can't make it. Gonna vom. Run back to hotel room and actually vom. So much. Wipe mouth, face, cold shower."""", '6:30-??? Sleep, sweat, shake, re-wet face rag, repeat.', '7am: Wake up and feel much better. Go to bathroom to inspect the damage. Lipstick still on. Use makeup wipe to remove rest of lipstick.', '5/5 stars, flu-proof.']"",['Vom Proof']";;
"3,['5.0 out of 5 stars'],""[""""Received this lipstick this past Mon.. Purchased the 70%Yum and its yummy lol.. The Choc Brown color is on point the applicator is shaped just like Maybelline Super Stay Matte Ink only difference is  L'Oréal applicator moves up down when you apply so the applicator moves back and forth whereras Maybelline applicator stays in place when you apply on the lips.. The best way to describe it.. The applicator moves when applied vs Maybelline that stays still when applying... The one con.. Not a dealbreakerj for my preference. . The dry down takes too long where transfer will occur quickly vs other brands. . Pros. . One coat applied is needed. . 2 coats added.  Long drying time.. Once dried down will last the whole day""""]"",['Best Shade of Chocolate Brown!']";;
"4,['4.0 out of 5 stars'],""[""""I tend to go for pricier liquid.lips and i typically swear by Jeffree Star's liquid lips because of thejr quality. But I figured I'd give this a shot because I love a long wear liquid lip. It has an awesome scent, and Candyman is a gorgeous light nude color. Great price. Only complaint is that it is a little bit tacky. However it doesn't dry out like a lot of matte lipsticks do and it STAYS. My lipstick free wine glass was the proof!""""]"",['Great price great product.']";;
"5,['5.0 out of 5 stars'],""['Product does slowly oxidize and look darker an hour after wearing but IT DOES NOT BUDGE ALL DAY!!! I ate 2 meals and drank water all day and by bed time when I was taking my make up off I had to take the lipstick off too. When it dries it doesn’t crease in you lip lines, stays all day and smells yummy! The smell fades after like 10 min']"",['All day wear!']";;
